Unnamed: 0,content,annotation,label
2035,With the departure of the Sonics  I've adopted them as my squad. I still fuck w/ CP3 and the Hornets  but I gotta go Pacific NW.,"{'notes': '', 'label': ['1']}",1
11019,Listen  buddy  all of a sudden you've got lots 2 say! AND u have taken the fun OUT of the oxymoron! geesh! go back 2 watchin ass!,"{'notes': '', 'label': ['0']}",0
9366,haha russell peters kicks ass!,"{'notes': '', 'label': ['0']}",0
15133,  he doesnt really ask but i think its because he doesnt want to talk about his past. we know of the jist of them though.,"{'notes': '', 'label': ['0']}",0
3971, i can see the revolting illegal avatar now :) tempted to make my pussy misbehave in sympathy,"{'notes': '', 'label': ['1']}",1
17788,  nope,"{'notes': '', 'label': ['0']}",0
3088,rock out with ur cock out dude!!!,"{'notes': '', 'label': ['1']}",1
3212,:) if she is a dumb hoe why'd he put his cock in her?,"{'notes': '', 'label': ['1']}",1
19614, Do you like your eggs scrambled or sunny side up?,"{'notes': '', 'label': ['0']}",0
1537,lol no no.. we will kick the pig... (kick this thing off  do it  get r' done  etc.),"{'notes': '', 'label': ['1']}",1
12434,Dang that sucks...Sherriff Joe been trying to get that dude in his jails for a minute...not looking good for him,"{'notes': '', 'label': ['0']}",0
3385,dat bitch left u lol,"{'notes': '', 'label': ['1']}",1
10934, I have three pairs on!! having low blood sugar sucks :(,"{'notes': '', 'label': ['0']}",0
14025,Fastest growing daily my ass.. It's like me telling my sister she's the prettiest girl in the world. Pretty standard Biz 24/7..,"{'notes': '', 'label': ['0']}",0
6010,"You didn't imagine it. It was the ""get away from her you bitch"" climax scene being parodied.","{'notes': '', 'label': ['1']}",1
18561,  Vanilla,"{'notes': '', 'label': ['0']}",0
6474,@petie_martin...shondor shabbos  that's what...shut the fuck up  donnie,"{'notes': '', 'label': ['1']}",1
4704,HATE.YOU.SO.MUCH.,"{'notes': '', 'label': ['1']}",1
16784, What colour is your bedroom painted?,"{'notes': '', 'label': ['0']}",0
10019,Who just finished? Oh...oh...let me guess. Um....Britney? No  that's no it! Paris? No? Damn! I'm never good at these games;-),"{'notes': '', 'label': ['0']}",0
17296,  i think the death jokes are worse.,"{'notes': '', 'label': ['0']}",0
18969,  ice cream :),"{'notes': '', 'label': ['0']}",0
3919,damn I wish it was 1 here so my day would almost be over; btw that Wiley track is my fucking anthem...good looks,"{'notes': '', 'label': ['1']}",1
8509,i know change the channel i hate this program,"{'notes': '', 'label': ['0']}",0
12535,Ew. Those men.... Gemma! Have better taste! They're obviously gay.,"{'notes': '', 'label': ['0']}",0
6292,booooooo! i have some hot- ass mushroom stock if you wanna come get it after work,"{'notes': '', 'label': ['1']}",1
1812,gav that just sucks! - u ok? i think the brakes would be best to stay on for now!!,"{'notes': '', 'label': ['1']}",1
11407,:( Damn. Did you smoke the last of your weed and forgot about the pizza cooking in the process?,"{'notes': '', 'label': ['0']}",0
11450,u always got the fly ass profile pics. im jealous :( merry xmas numba!,"{'notes': '', 'label': ['0']}",0
13763,Sorry about the bday thing -- that sucks. :(,"{'notes': '', 'label': ['0']}",0
16468, Do you really know all the words to your national anthem?,"{'notes': '', 'label': ['0']}",0
19832,  Thnksss.!! Umm thass juss how I do it(:!,"{'notes': '', 'label': ['0']}",0
15999,  Kinda...but idk if she's still feelin it...,"{'notes': '', 'label': ['0']}",0
6547,It could be pig's lips from a garbage bag! Perk up  buttercup!,"{'notes': '', 'label': ['1']}",1
14036,what the fuck is going on?,"{'notes': '', 'label': ['0']}",0
1016,don't get all emo about that ;),"{'notes': '', 'label': ['1']}",1
19300,  Florida :] always.r But i wanna see the grand canyon.,"{'notes': '', 'label': ['0']}",0
5348,they should have a wii loser..that way you can compete with your wii friends.,"{'notes': '', 'label': ['1']}",1
6395,I wanna butt fuck you. Cuz im a horny gremlin,"{'notes': '', 'label': ['1']}",1
7499,ouch that sucks..,"{'notes': '', 'label': ['1']}",1
2364,lawl @ fat bitchez.,"{'notes': '', 'label': ['1']}",1
11732,Hey DM me your addy...you get the can even if you don't get the job  'cause I HATE coffee!,"{'notes': '', 'label': ['0']}",0
10971,mr.lydian@gmail.com. I'm not the most fun  but damn it I'm something!,"{'notes': '', 'label': ['0']}",0
1805,I've noticed he can't spell much beyond NOM and BARK ... sucks for him there's only one K and two Bs in Scrabble.,"{'notes': '', 'label': ['1']}",1
8554,you're not wrong.. I don't hate you. I take it all back. My mustache apologises.,"{'notes': '', 'label': ['0']}",0
16323, hey you.. who thought you about &quot;musta&quot; ? =),"{'notes': '', 'label': ['0']}",0
2408,... this is so post gay  it hurts .... NSFW! http://tinyurl.com/6d9ew5,"{'notes': '', 'label': ['1']}",1
14976, If parents say  &quot;Never take candy from strangers&quot; then why do we celebrate Halloween?,"{'notes': '', 'label': ['0']}",0
3812,Why does CHUD hate kids so much? 10 years from now  they're your readers!,"{'notes': '', 'label': ['1']}",1
16987, Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????,"{'notes': '', 'label': ['0']}",0
16536,  mhm,"{'notes': '', 'label': ['0']}",0
6882,Warm Mt Dew tastes awful. :/ Try Jolt Cola instead. Or maybe even Whoop Ass. http://tinyurl.com/8woa3j,"{'notes': '', 'label': ['1']}",1
17584, Who is the most annoying celebrity?,"{'notes': '', 'label': ['0']}",0
1929,damn australians!,"{'notes': '', 'label': ['1']}",1
2675, Nope. I actually have a life. *COUGHCOUGH* unlike you  the lonely pathetic ugly lowlife man/woman who&;s life events are: staying on formspring creating fakes and starting shit. Seriously  I&;m not the bitch  you are. END OF STORY. KCOOLBYE.,"{'notes': '', 'label': ['1']}",1
6141,because the sandman is being a punk ass ho...,"{'notes': '', 'label': ['1']}",1
15211, If you could be a star athlete in any sport  which sport would you pick?,"{'notes': '', 'label': ['0']}",0
9755,my 15 yr old likes to sit next to me on the couch n play fat bottom girls on the ukulele.. definitely FTW!,"{'notes': '', 'label': ['0']}",0
3857,maybe he just has a dig cock to match the free weaponry he got to attack the defenceless...oops I mean 'defend' his country,"{'notes': '', 'label': ['1']}",1
12514,it's hot here...78deg w/ no wind.  Damn hot hawaiian days :(,"{'notes': '', 'label': ['0']}",0
17866,  okay :),"{'notes': '', 'label': ['0']}",0
4518,"""don't hate me cuz i'm beautiful."" jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??","{'notes': '', 'label': ['1']}",1
11540,I remember and that's why I loves that ass. U make me feel special. Lol,"{'notes': '', 'label': ['0']}",0
10942,it worked! I'm scared! Jail sucks.,"{'notes': '', 'label': ['0']}",0
15423,  cedar point i believe.,"{'notes': '', 'label': ['0']}",0
5126,D:!  That's horrible  ;__; This sucks.,"{'notes': '', 'label': ['1']}",1
7442,@TitanLineAudio lol BJ's blow ass :P,"{'notes': '', 'label': ['1']}",1
6757,That's a damn shame  because they don't do veggie burgers. :),"{'notes': '', 'label': ['1']}",1
9884,Sucks. No cognac in the house.,"{'notes': '', 'label': ['0']}",0
13781,Any chance of some Charge Tees for Fat Guys? American Apparel hates big folks.,"{'notes': '', 'label': ['0']}",0
3137,i'd love to visit (or live) in san diego cause of yr round warm weather. i hate cold so bad. crowds n traf would b my probs there,"{'notes': '', 'label': ['1']}",1
6307,damn  that is pimp!,"{'notes': '', 'label': ['1']}",1
8285,Clearly you hate me :),"{'notes': '', 'label': ['0']}",0
14491,  large,"{'notes': '', 'label': ['0']}",0
10452,I'm doing both. And it sucks. But I've got a lot done (work-wise) & then will spend the day finishing some Christmas stuff,"{'notes': '', 'label': ['0']}",0
6417,HUJIKHJKUILJKKJ Lmaoooooo. I cannot stand y'all asian ass ho's.,"{'notes': '', 'label': ['1']}",1
16973,  hahahha thank you :),"{'notes': '', 'label': ['0']}",0
8834,wow  that's even worse than the blue screen of death from driver conflicts. I've been there too  though. It sucks.,"{'notes': '', 'label': ['0']}",0
11011,I HATE that commercial.  It makes me SO mad.,"{'notes': '', 'label': ['0']}",0
5632,LMAO! He's horrible. The Beatles changed the fucking WORLD! And are still an icon to this day. Who the fuck are you?!?!?,"{'notes': '', 'label': ['1']}",1
91,stop the hateration bitch! it's only gonna make that mohawk stand up rotf!!!,"{'notes': '', 'label': ['1']}",1
11033,Comics version: http://en.wikipedia.org/wiki/Charybdis_(comics) I hate it when comics are dumbed down.,"{'notes': '', 'label': ['0']}",0
17452, oo i gotchu yeah. manee,"{'notes': '', 'label': ['0']}",0
10389, While searching for leather binders for their Bibles  they use The Joy of Gay Sex as an insert. Handy.,"{'notes': '', 'label': ['0']}",0
4719,freak yeah  i do,"{'notes': '', 'label': ['1']}",1
2938,Fuck  amen to that,"{'notes': '', 'label': ['1']}",1
19993,  did we have any classes together this year?,"{'notes': '', 'label': ['0']}",0
19071, are you and lindsey talking?,"{'notes': '', 'label': ['0']}",0
9665,Make It Rain (remix) - Fat Joe ft. Lil' Wayne  R. Kelly  Baby  T.I.  (some rapper I never heard of)  and Rick Ross #rainsongs,"{'notes': '', 'label': ['0']}",0
17747, Who do you like?,"{'notes': '', 'label': ['0']}",0
11343,IE 6 is still big because XP is still big  and IE7 sucks in XP,"{'notes': '', 'label': ['0']}",0
15283, To bad u stopped talking 2 me.,"{'notes': '', 'label': ['0']}",0
10500,Sonic CD and the Lunar games... might also try to go for Third World War and Popful Mail if I absolutely lose my fucking mind.,"{'notes': '', 'label': ['0']}",0
18638, Have you ever dreamed something then it came true?,"{'notes': '', 'label': ['0']}",0
6165,- you are a man of action. great work Daniel. don't forget to record your fat loss seminar!,"{'notes': '', 'label': ['1']}",1
15817,  HI! Lol Who is this?,"{'notes': '', 'label': ['0']}",0
9107,Dang that's rough.  i'm just glad there are jobs in Texas for people whos states economy sucks worse then ours,"{'notes': '', 'label': ['0']}",0
17620,  really its black if u see it the scientific way how interesting lol,"{'notes': '', 'label': ['0']}",0
6869,Lazy ass :),"{'notes': '', 'label': ['1']}",1
14158,  I am Ashlee duh,"{'notes': '', 'label': ['0']}",0
7281,AHHH I HATE THAT..,"{'notes': '', 'label': ['1']}",1
6947,Damn fam... if I was  a hater I'd be jealous... lol,"{'notes': '', 'label': ['1']}",1
18970, Have you ever played baseball?,"{'notes': '', 'label': ['0']}",0
8076,Damn  I'm working @ home this aft or I'd drop by (my office is right near there). Don't suppose you'll be there again tomorrow?,"{'notes': '', 'label': ['0']}",0
9766,no  she'll be back. i say fuck it all.,"{'notes': '', 'label': ['0']}",0
12044,.... only got to find out how gay some people are! hahahaha!,"{'notes': '', 'label': ['0']}",0
13911,"and add a ""tweet this"" button to share the trend results... Damn  there are dozen of things that have been done here for 2009 :-)","{'notes': '', 'label': ['0']}",0
16201, Kann I get witt you,"{'notes': '', 'label': ['0']}",0
12157,this is why I like you man...Quick thinker. Come to think of it.. I haven't seen a pic of  mrs.Teacher at all.Damn thumbnail avs,"{'notes': '', 'label': ['0']}",0
18,"read that this morning. my fav is how they just straight up say ""cum shots""","{'notes': '', 'label': ['1']}",1
12036,O. M. G. FREAK. no offense.,"{'notes': '', 'label': ['0']}",0
13971,they always asked me brent   on a scale of 1-10 whats ur pain im like 1 fucking million bitch and they are like  ok no meds =(,"{'notes': '', 'label': ['0']}",0
6174,was that a racial comment? on it's going down!! bitch!,"{'notes': '', 'label': ['1']}",1
12222,is a long-ass dinner a good thing?,"{'notes': '', 'label': ['0']}",0
17414, boxers or briefs... or boxer briefs lol,"{'notes': '', 'label': ['0']}",0
8088,oh yeah we'd be soft  fat and happy LOL!,"{'notes': '', 'label': ['0']}",0
1073,katrinaneufeld Does a French whore smell better or worse than ur down home Blackstone variety?,"{'notes': '', 'label': ['1']}",1
9031,I told ya! Hehe. I reckon it was the RBL lists I told it to lookup that did it. I had to reinstall the whole fucking server! =(,"{'notes': '', 'label': ['0']}",0
17012,  hahahaha thanks i think? did you call me beautiful? thats a first <3,"{'notes': '', 'label': ['0']}",0
466,yeah  but w/ that running time u'll be there 2morrow. that mmovie is long as fuck.,"{'notes': '', 'label': ['1']}",1
3492,You know damn well your boss is going to leave early.  When the mouse is away . . .,"{'notes': '', 'label': ['1']}",1
4165,http://twitpic.com/pyb6 - is a very naughty panda  always has her ass up in the air.,"{'notes': '', 'label': ['1']}",1
10080,Now you can talk about how your wife bugs you to stop playing games all the damn time when you write your reviews! Congrats!,"{'notes': '', 'label': ['0']}",0
3924,oh word? Back to the old photo? You green ass backdrop mother fucker!,"{'notes': '', 'label': ['1']}",1
13500,Sorry to hear that. Sucks! Who is the supe?,"{'notes': '', 'label': ['0']}",0
19897,  No school for me,"{'notes': '', 'label': ['0']}",0
9939,Youtube account? Oh Noze. I'd try the damn forgot password  but it does not always  work :(,"{'notes': '', 'label': ['0']}",0
14080,fuck @TheWhiteHouse  you need to come sit on Big Daddy Bernanke's lap and tell me how much money to print for you...,"{'notes': '', 'label': ['0']}",0
16494, What song always makes you happy when you hear it?,"{'notes': '', 'label': ['0']}",0
15471,  OMG!! ahhhh!! Where he go? Damn it he just fell off my window sil! haha jk!,"{'notes': '', 'label': ['0']}",0
5395,700. you glutinous bitch!,"{'notes': '', 'label': ['1']}",1
579,*twitch* I. Hate. You. J/k.,"{'notes': '', 'label': ['1']}",1
299,no guarantees.  hate the place. I'm ust going there to make sure my parents are still alive.,"{'notes': '', 'label': ['1']}",1
14143,  LOVE ?,"{'notes': '', 'label': ['0']}",0
10617,Just got it in !! quick little 15 min with a run up 6 flights !!! damn that cold air almost couldnt breathe !!,"{'notes': '', 'label': ['0']}",0
3499,it really depends on the situation but when I get mad I just call old girl up and get the freak on,"{'notes': '', 'label': ['1']}",1
2947,u got me lemming for some laneige whitening shit! ive been breakin out lately n i need somethin to whiten my damn acne scars bleh,"{'notes': '', 'label': ['1']}",1
5271,That really sucks.,"{'notes': '', 'label': ['1']}",1
2534, i want you dead.,"{'notes': '', 'label': ['1']}",1
16138, I accidentally just deleted the thing you just wrote to me D: SEND IT AGIIIINNNN,"{'notes': '', 'label': ['0']}",0
3064,some peoples drama just sucks!,"{'notes': '', 'label': ['1']}",1
