content,y_pred,y_test
yeah but zro rly is the eMo city don,1,1
woah! So suprised when i saw your updates! I always knew that you hate computers  =D,0,0
That kid sounds like such an ass and so full of himself!,0,0
I'm a language nerd. Epic vocabulary ftw. Btw  gf's real name is Crystal and she's on Twitter as @KoekjeMom,0,0
Forget my loser classmate  I need to go to Vegas with *you* next time (if your husband doesn't mind) :),0,0
lawl. Sucks to be THEM  then.,1,1
Aw  don't hate on Keith.  He's still smarting from that not-being-crowned-the-next-Russert thing.  :),0,0
I feel you but I also feel where they are coming from too  esp if the money is good. Damn do I sound like a sell out? lol,0,0
you're having a bad-snow-day... that sucks!  if you are snowed in  noone will see your hair right? Trying to state the positives,0,0
  Not currently.,0,0
  bravest? idk off the top of my head. im pretty brave but idk if ive really had to opportunity to be brave yet....,0,0
  Idk much about my birth. So idk lol,0,0
Savor my ass. ;-p,1,1
 hold my hand? hahaha,0,0
damn son  right in time for break. Ouch!,0,0
  Hell yes! Lots of them and thats including yuh!<3,0,0
How is the Loser episode?  Lotsa crying??,1,1
you can have my dick. Its delicious,1,1
 ok this is tatum krista&;s friend this is her profile thing and i wanted to go on hers cuz she told me she had ?s on herer she didnt answer cuz there stupid and i wanted t oread them so i did but she told me about you and she is not obsesed with you,0,1
the entire congregation was gay.,0,0
ITS GROSS. AND NOT NEEDED. I HATE IT! LMFAOOO.,1,1
...whoops  to get caught up on Flickr  4 months sucks to play catch up.,0,0
I will super hero my ass out there and blow the tire up myself!!!,1,1
  hot cheetos :D oh! and el torito salsa :D,0,0
 Do you like traveling? How often do you think you ride in a car?,0,0
and a copy of the sun on the dashboard! woot! fucking cyclists,0,0
  mcdonald's,1,0
ouch that sucks..,1,1
 would you like fries with that?,0,0
wash yo' ass!,0,1
There was a MAD ABOUT YOU/ DICK VAN DYKE crossover about a decade ago.  Carl Reiner reprised his role as Alan Brady.,1,1
!!!!!!!!!!! FUCK YEAH YOU DID. &lt;3 &lt;3 &lt;3,1,1
lol ur whale penis,1,1
FUCK YEAH!,1,1
wow that sucks! well i wish you luck with all that :) i am going to crash so have a good night ok and stay warm.its freezing here,1,1
How would they define failure anyway? People giving up and going back to reruns of The Biggest Loser?,1,1
 Camping with a ton of friends or hotel with a few friends?,0,0
lol...hell naw...its the fine ass one!,0,1
makes you feel cheap doesn't it.  I hate that clients use these things...,1,1
ground her now and she'll kick your ass lol,1,1
"I wonder if can write ""Kevin Rudd Is A Cunt"" for the next 30?",0,1
  hahahahha :),0,0
Haha  I should. What the fuck? Where at  why  and how?,1,0
you're a fucking maniac.,1,1
 Would you rather work at a large company or a small one?,0,0
"Dude. That ""Sleeps with Angels"" song can straight up have my ass bawling. I also love the song ""Hey Hey  My My"" and Harvest Moon",1,1
and the beamer was underwhelming.  had all kinds of issues with the on-board computer.  nothing major. just enought to piss me off,1,1
usual but it used to piss me off.,0,0
damn deze is zo cool: http://tinyurl.com/urh33,0,0
ah shit that sucks!,1,1
thank you  she's such a big baby. lol But such an incredible dog. hate to think of life without her pain in the butt self,1,1
lol fairr enough :L  Putting them up is a bitch though.,0,0
Way to be a dick.,1,1
omg that fat dude should not be in leotards idk they made them that big lmao,1,1
like I said  I wouldn't even do it with your dick!,1,1
Devil's AssMartini on Scottsdale and Gay  I mean Shea,1,1
that's it  I'm spending new years in LA next year  fuck NY  er jersey,0,0
  :) Aww!! Yeahh she is my best friend * raphaela * Haha. She is german so i guess thts why! lmao <3,0,0
oooh damn that sounds good!,0,0
meh. All year round baby. They're actually growing like fuck at the moment  except for the caterpillar incident yesterday.,1,1
  It really depends on my mood and the type of people im around. Im very good at starting conversations but if Im around someone else thats doing a lot of talking  I may just be a bit backwards cause I don't like to steal the light :),0,0
@icyfrance THANK YOU DUDES for kombucha!  I am waiting to unleash the fucking fury on my gastronomics til later afternoon.,0,0
 ! w@N+ yUh +0 $M@(K m3 &amp; m@k3 dH@ SEx w!Ld n h0+,0,0
"nigga I'm DYING over here reading this sweeney interview. ""anybody that aint me is a bitch"". CLASSIC",1,1
wow. your dad looks like a total bad ass!,1,1
eep that sucks! yeah i decided to wax my eyebrows and do my nails insted of homework...,0,0
They do smell good. The girlfriend's cats were all over them  they can't work out whether they love or hate them,0,0
  crazyness.,0,0
 Would you ever travel out of state to see a band that you like?,0,0
lol maaan-fuck this!! I almost busted my shit like 5 times tryna walk on this damn ice!!,1,1
 If you had a ghost what would you want it to do?,0,0
  Definantly not. One :],0,0
Managing Group Politics With A Bitch  http://tinyurl.com/axmzxe,0,0
That sucks!...At least it wasn't like that movie must love dogs where these 2 people wanted to have sex  but no place had condoms!,0,0
i REALLY hate you,1,1
newegg.com.... once u know  u new egg.... can get a 500 gig for fucking 30 bucks on there,1,1
  mhm ohkay so watz up,0,0
whelchers fuckin suck ass!,0,1
wait...92 mill!? i thought you said 9...god damn that's alot of money!,0,0
Damn straight!,1,1
You are so right. I hate commercials. I mute them whenever we watch TV.,0,0
 Kikk her ass?? VVV haha wtf try her bitch i dare yuh!!!! ily alexis,0,1
  Nope. Show your face? why dont you?,0,0
awww... finally stop lookin like some damn hippie?,0,0
well damn! Do it big!,0,0
  that a mouse will come in my room at night lol it scares the shit out of me,0,0
no prob  but watch out  it's fucking addictive!,1,1
oh. yeah. no loving for nikki. poor nikki. she's too emo.,1,1
fuck off,1,1
Pretenders come to mind! Damn.,1,1
women lie too. I know a bitch who was pimping herself out on craigslist. Yes  craigslist. I didn't believe it till that email.,1,1
get off vins frigging iphone and go finish the damn saab so i can go home!,0,0
I felt the same way 3 weeks ago. And then proceeded to watch the whole. damn. thing. lol,1,1
  Hmmm..the second one i guess. but id have to go cammando.,0,0
 how long have you dated your boyfriend for and where did you meet?,0,0
  Haha! Maybe 2days? lol idk,0,0
"nigga I'm DYING over here reading this sweeney interview. ""anybody that aint me is a bitch"". CLASSIC",1,1
doc's a dick.. ill manage without injuring myself.. self inflicted pain would be desperate..which I think I am.. Siiigghhh!!,1,1
"could you imagine John F Kennedy or Churchill or Abraham Lincoln shouting ""yaa boo sucks you 'kin wankaz"" at the opposition ?",1,0
 What&;s your favorite kind of cookie?,0,0
dude.  she's fugly.  i think ur a desperate ass cam perv.,1,1
 Do you miss your past?,0,0
  yes. and i never find it when im looking for it. only days later to find it in the most obvious spot ever.,0,0
don't hate on ghajini. It was an awesome movie.,0,1
 If nobody buys a ticket to a movie do they still show it?,0,0
 okay  i added some people who want sexual spam  i dont do that over mass spam. if you want sexual spam  ask me to spam you individually and i will(: thank you!,0,1
Yea that is some BS! I HATE MESS LIKE THAT!,1,1
 What&;s your earliest memory?,0,0
 it wass gudd,0,0
ooooo!! Feel bad now cause you thought wrong about that. I sent my tweet in right after your nerd tweet.,0,0
you're assuming they can presently afford them?  leverage is a bitch.,1,1
Scars on my face? Are you threatening me? I don't like liars  threats nor unexplained coincidences. Kindly fuck off!,1,1
Damn! This is deadly - keep em coming! :P,1,1
Yeah next time he plays Ludacris maybe some G's from the ATL can cap his ass.,0,0
 Why do they put crutons in an air tight sealed bag? They are just pieces of stale bread to begin with  right?,0,0
"(RT) Fat Bastard (my beagle) is writing his ""tail-all"" confessional diary about online dating...",1,1
yo i can kick yall ass for that synth in the begining..GOOD SHIT!!!,1,1
You've finally made it obviously - only the cool kids get hate mail,0,0
@scanman and @asthepumpturns. Yeah  I am a mean mean person. Horribly judgemental towards one specific victim. Poor guy. Retard.,1,1
what an ass - who the hell says things like that. I'd report the fucker,1,1
Those damn republican ninjas... what are we to do?,0,0
ewww  hate it hate it hate it!,1,1
goddamn it kj...fuck you 10 times http://tinyurl.com/5nv2tl,1,1
 When you die  would you rather be burried or cremated? why?,0,0
 do you think your photogenic?,0,0
  HAHAHAHA TEACHIN HIM how to ur his stickshift Mwhahahahahaha! i llalala love you best frann!,0,0
  ATM Rue 21;D Or Forever21 <3,0,0
HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's,1,1
u stll up drinking bitch?,1,1
 I wanna fuck you.,0,1
 join my chat http://www.chatzy.com/498131478193,0,0
my dad started all this bullshit with my fam. He's such a fucking dumbass.,1,1
SHUT THE FUCK UP! What?! Why does Micky Rouke have ur #?,1,1
haha no I'm just trying to fuck with him,1,1
 u2584u2588u2580 u2588u2584 u2588u2584u2588 u2580u2588u2580,0,1
damn  why don't all harem leads shout that  kouhai~? would be interesting the resulting chaos,1,1
I like the verses to the song....just not that lame ass auto tuning nigga on the hook,1,1
  hey?,0,0
 Woah Im Jealous  Well Hey Stranger :),0,0
fuck em then! heh,1,1
your a pale whore..,0,1
"you know what  fuck it I'm doing ""Jew-Boy money""",1,1
 Heyyy askk mee stuuuff!(:,0,0
what do you use then? cuz I hate Itunes,1,1
I am all a twitter hahaha! lulz. Shit. Sometimes I hate my job. Ooooh trauma. Later sexy.,0,0
I hate when I text somebody and they immediately call me.  Hey fuckface  if I wanted to hear your ugly voice I would have called you!,1,1
  thanks,0,0
  :) HAHAHA AWHHHHHHHHHHHHHHHHHH <3,0,0
is nibbling my ass while i sleep. i'm into it.,0,0
I hate to cook and do simple things that sometimes get boring. If I won the lotto - I would hire a cook.,0,0
  1 being least? then like 2. ive watched horror movies that scared the shit out of me lol,0,0
  I know how to change a tire  change my oil  what most parts of the car and motor is. I can put all liquids in my motor :] and I soo have my own jumpers haha,0,0
 What&;s the weirdest thing you&;ve ever eaten?,0,0
HAIR PRODUCTS? I hear Hair Products?? lol i hear your getting beat up us girls do stick together...against them bad ass boys,1,1
I think it's left... we should just head to the left. or was it right? Damn. Fail.,0,0
are you just acting like a dick now?,1,1
awwwwz poor little emo girl,1,1
Unibroue 17 !!!! Another damn good Unibroue,1,1
this should have ended months ago  sucks.,0,0
 B3(kyy,0,0
especially when I don't give a rats ass what he thinks about me LOL,0,0
so mya's CD sucks? that's too bad. maybe the japanese will be more forgiving?,0,0
  i dont mind it because it gives me questions i guess,0,0
Well I was just makin sure!!! Id hate it if you were mad at me!!! I hate it when people are mad at me!!!!,0,0
i feel fucking great get me another drink,1,1
PowerPoint sucks; even good shows that take tens and tens of hours can't compete with Key Note!,0,0
  Blahhhh,0,0
That sucks. I assume you're speaking of your Macbook?  Apple fucking rips you off on power cords  esp. since they make such cheap ones,0,0
I have all th nerd at home and I'm a smart ass too. So I answered you,1,1
 Does it annoy you when people kiss in public?,0,0
damn son  if my google reader ain't full enough as is  between reading and writing it is a wonder how i get anything done...,0,0
  every now and then,0,0
LOL! Thanks Christopher. You've just encouraged me to get off my fat butt. That's a good thing :),0,0
I hate that..... what was it?,1,0
 Who do you like?,0,0
you need some sort of ... ass whoopin...,1,1
"it's not dumb  if it werent for videorecording  there would be no ""FUCKING BIRTHDAY"" videoclip from @bgdrummerboy34 's party",0,0
That is heresy! There is about 100Pancheros to 1Chipotle down here-it sucks. The first one I had was green cuz of st pats day. Ew,0,0
 hello mr gay fuck,0,1
I hate you,1,1
Wish you could see my parents dancing to the Beyonce Single Ladies video. Dad is flipping his hand saying 'love' 'hate' lmao!,0,0
  Yess it was pretty cute ;),0,0
damn.,1,1
@ginny_caputo My whole office is a big fat tumbleweed of junk and I have pens falling out of my hair.  I  need help.,0,0
Wow u in love wit her? U gay 4 her?,1,1
  yeppp,0,0
 Sleepin around is for whores. LOL,0,1
another week?! I NEED a haircut like YOU need a hole in your head! (i will grow it to my ass if you want),0,0
